poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,numeric_grade,pollscore,methodology,transparency_score,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,url_article,url_topline,url_crosstab,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
84136,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,9/10/23,9/12/23,,"",,181373,1334,rv,,rv,,9/13/23 09:57,"",https://docs.cdn.yougov.com/xttgobsv8q/econTabReport.pdf,,,https://docs.cdn.yougov.com/xttgobsv8q/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,42.0,
84443,1828,Project Home Fire,1027,U. Virginia Center for Politics,Project Home Fire,802,Project Home Fire,,,Online Panel,,,8/25/23,9/11/23,,"",,183759,2008,rv,,rv,,10/18/23 10:01,Question asked on a 0-100 scale,https://centerforpolitics.org/crystalball/articles/center-for-politics-study-indicates-many-americans-favor-actions-that-challenge-constitutional-bounds-to-serve-partisan-aims/,https://centerforpolitics.org/crystalball/articles/center-for-politics-study-indicates-many-americans-favor-actions-that-challenge-constitutional-bounds-to-serve-partisan-aims/,https://centerforpolitics.org/crystalball/wp-content/uploads/2023/10/VoV-Presentation-FINAL.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,40.0,35.0,
84144,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,9/7/23,9/10/23,,"",,181515,2000,rv,,rv,,9/14/23 09:25,"",https://americasnewmajorityproject.com/more-than-50-say-they-plan-to-vote-early/,https://americasnewmajorityproject.com/more-than-50-say-they-plan-to-vote-early/,https://americasnewmajorityproject.com/wp-content/uploads/2023/09/20230907-10-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/09/20230907-10-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.2,45.1,
84144,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,9/7/23,9/10/23,,"",,189515,1730,lv,,lv,,12/22/23 14:57,"",https://americasnewmajorityproject.com/more-than-50-say-they-plan-to-vote-early/,https://americasnewmajorityproject.com/more-than-50-say-they-plan-to-vote-early/,https://americasnewmajorityproject.com/wp-content/uploads/2023/09/20230907-10-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/09/20230907-10-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.4,47.3,
84159,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,,,9/4/23,9/6/23,,"",,181568,2000,lv,,lv,,9/14/23 19:25,"",https://www.cygn.al/wp-content/uploads/2023/09/Cygnal-September-National-Deck.pdf,,https://www.cygn.al/wp-content/uploads/2023/09/Cygnal-September-National-Deck.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.3,45.6,
84095,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,9/2/23,9/5/23,,"",,181020,1329,rv,,rv,,9/6/23 12:58,"",https://docs.cdn.yougov.com/ze05ewgo9y/econTabReport.pdf,,,https://docs.cdn.yougov.com/ze05ewgo9y/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,42.0,
84118,356,OnMessage Inc.,1758,Senate Opportunity Fund,OnMessage,239,OnMessage Inc.,1.1,0.2,Online Panel,,,8/30/23,9/1/23,,"",,181295,800,lv,,lv,,9/11/23 09:58,"",https://senopportunity.org/wp-content/uploads/2023/09/2023-09-SOF-45-PUBLIC-DECK.pdf,,https://senopportunity.org/wp-content/uploads/2023/09/2023-09-SOF-45-PUBLIC-DECK.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,47.0,
84097,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,8/28/23,8/31/23,,"",,181158,1022,lv,,lv,,9/6/23 20:25,"",https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,https://echeloninsights.com/in-the-news/august-verified-voter-omnibus/,https://echelonin.wpenginepowered.com/wp-content/uploads/August-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/August-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,46.0,
84074,1822,Fabrizio/GBAO,276,Wall Street Journal,"Fabrizio, Lee & Associates/GBAO",796,"Fabrizio, Lee & Associates/GBAO",,,Live Phone/Text-to-Web,,,8/24/23,8/30/23,,"",,180899,1500,rv,,rv,,9/4/23 09:16,"",https://www.wsj.com/politics/elections/bidens-age-economic-worries-endanger-re-election-in-2024-wsj-poll-finds-67a7bba8,https://www.wsj.com/politics/elections/bidens-age-economic-worries-endanger-re-election-in-2024-wsj-poll-finds-67a7bba8,https://s.wsj.net/public/resources/documents/WSJ_Poll_Aug_2023.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,44.0,
84039,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/26/23,8/29/23,,"",,180711,1303,rv,,rv,,8/30/23 10:32,"",https://docs.cdn.yougov.com/eqlqwyoypg/econTabReport.pdf,,,https://docs.cdn.yougov.com/eqlqwyoypg/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,42.0,
83989,1102,Emerson,"","",Emerson College,88,Emerson College,2.9,-1.1,IVR/Online Panel,,,8/25/23,8/26/23,,"",,180417,1000,rv,,rv,,8/28/23 10:28,"",https://emersoncollegepolling.com/august-2023-national-poll-trump-debate-snub-may-open-door-for-other-candidates/,https://emersoncollegepolling.com/august-2023-national-poll-trump-debate-snub-may-open-door-for-other-candidates/,,https://view.officeapps.live.com/op/view.aspx?src=https%3A%2F%2Femersoncollegepolling.com%2Fwp-content%2Fuploads%2F2023%2F08%2FECP_National_8.26.23.xlsx&wdOrigin=BROWSELINK,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.1,43.4,
84081,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,1.6,0.0,Online Panel,,,8/24/23,8/25/23,,"",,180959,1000,rv,,rv,,9/6/23 10:09,"",https://www.newsnationnow.com/polls/full-poll-election-education-ufos/,,https://www.newsnationnow.com/polls/full-poll-election-education-ufos/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.06,46.78,
83973,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,8/15/23,8/23/23,,"",,180341,1000,lv,,lv,,8/24/23 11:31,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/08/National-Presentation-RELEASE-8-23-2023-1.pdf,https://mclaughlinonline.com/pols/wp-content/uploads/2023/08/National-Presentation-RELEASE-8-23-2023-1.pdf,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,48.0,
83962,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/19/23,8/22/23,,"",,179909,1309,rv,,rv,,8/23/23 10:40,"",https://docs.cdn.yougov.com/qaelwix52p/econTabReport.pdf,,,https://docs.cdn.yougov.com/qaelwix52p/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83951,1416,HarrisX,2017,American Free Enterprise Chamber of Commerce,HarrisX,133,Harris Insights & Analytics,1.5,-0.1,,,,8/17/23,8/21/23,,"",,179984,2327,rv,,rv,,8/23/23 12:59,"",https://harrisx.com/2023/08/amfree-presidential-race-2024/,https://harrisx.com/2023/08/amfree-presidential-race-2024/,,https://harrisx.com/wp-content/uploads/2023/08/HarrisX-American-Free-Enterprise-Chamber-of-Commerce-National-U.S.-Voters-Poll.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,52.0,48.0,
83963,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,8/17/23,8/20/23,,"",,179914,2000,rv,,rv,,8/23/23 12:22,"",https://americasnewmajorityproject.com/state-of-play-august-17-20-2023/,https://americasnewmajorityproject.com/state-of-play-august-17-20-2023/,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230817-20-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230817-20-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,40.0,45.6,
83963,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,8/17/23,8/20/23,,"",,189516,1680,lv,,lv,,12/22/23 14:57,"",https://americasnewmajorityproject.com/state-of-play-august-17-20-2023/,https://americasnewmajorityproject.com/state-of-play-august-17-20-2023/,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230817-20-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230817-20-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.4,49.1,
84156,921,Clarity,"","",Clarity Campaign Labs,52,Clarity Campaign Labs,1.6,-0.2,Online Panel,,,8/10/23,8/16/23,,"",,181537,2018,lv,,lv,,9/14/23 13:38,"",https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6503070f173dcb6cc26f9025/1694697234331/Clarity+Omnibus+Overview+-+August+2023.pdf,,https://static1.squarespace.com/static/61ae8d5e55be5c7314b4c83a/t/6503070f173dcb6cc26f9025/1694697234331/Clarity+Omnibus+Overview+-+August+2023.pdf,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83418,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/12/23,8/15/23,,"",,178845,1321,rv,,rv,,8/16/23 10:09,"",https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,,,https://docs.cdn.yougov.com/18ox1hne2s/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,42.0,
83411,1554,RMG Research,"","",RMG Research,555,RMG Research,2.3,-0.4,Online Panel,,,8/11/23,8/14/23,,"",,178809,890,lv,,lv,,8/16/23 09:43,"",https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,43.0,48.0,
84264,334,National Research,1755,NetChoice,National Research,225,National Research,2.0,-0.5,Online Panel,,,8/9/23,8/11/23,,"",,182444,1200,rv,,rv,,9/28/23 09:34,"",https://netchoice.org/84-of-americans-92-of-republicans-think-coming-amazon-lawsuit-is-a-waste-of-american-resources/,https://netchoice.org/84-of-americans-92-of-republicans-think-coming-amazon-lawsuit-is-a-waste-of-american-resources/,https://netchoice.org/wp-content/uploads/2023/09/NetChoice-Sep-2023-Polling-Brief_National-Research-Inc.pdf,https://netchoice.org/wp-content/uploads/2023/09/NetChoice-NRI-National-August-2023-Crosstabs.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,41.0,
83375,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,8/5/23,8/8/23,,"",,178658,1178,rv,,rv,,8/9/23 09:56,"",https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,,,https://docs.cdn.yougov.com/gr0zwln1rr/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,42.0,
83434,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,8/4/23,8/6/23,,"",,179041,8753,rv,,rv,TRUE,8/17/23 10:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83435,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,8/3/23,8/5/23,,"",,179042,7439,rv,,rv,TRUE,8/17/23 10:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83436,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,8/2/23,8/4/23,,"",,179043,7439,rv,,rv,TRUE,8/17/23 10:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83379,1347,Cygnal,"","",Cygnal,67,Cygnal,2.1,-1.1,,,,8/1/23,8/3/23,,"",,178676,2000,lv,,lv,,8/10/23 09:57,"",https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,https://www.cygn.al/new-monthly-national-poll-majority-support-abortion-ban-vivek-rises-biden-corruption-probe-gains-steam-half-believe-government-lied-about-ufos-and-more/,,https://www.cygn.al/wp-content/uploads/2023/08/Cygnal-August-National-Deck.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.4,45.3,
83437,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,8/1/23,8/3/23,,"",,179044,7439,rv,,rv,TRUE,8/17/23 10:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83433,1800,Noble Predictive Insights,2013,Center Square,Noble Predictive Insights,235,Noble Predictive Insights,2.4,-0.4,Online Panel/Text-to-Web,,,7/31/23,8/3/23,,"",,191587,2500,rv,,rv,,2/1/24 12:57,"",https://www.thecentersquare.com/voters_voice_poll/,,,https://www.thecentersquare.com/voters_voice_poll/,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,44.0,
83438,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/31/23,8/2/23,,"",,179045,7439,rv,,rv,TRUE,8/17/23 10:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83439,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/30/23,8/1/23,,"",,179046,7439,rv,,rv,TRUE,8/17/23 10:19,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83331,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/29/23,8/1/23,,"",,178374,1324,rv,,rv,,8/2/23 10:19,"",https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,,,https://docs.cdn.yougov.com/nrdcezwpcn/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,43.0,
83440,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/29/23,7/31/23,,"",,179047,7439,rv,,rv,TRUE,8/17/23 10:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83441,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/28/23,7/30/23,,"",,179048,7439,rv,,rv,TRUE,8/17/23 10:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83330,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,7/27/23,7/30/23,,"",,178315,2000,rv,,rv,,8/2/23 09:20,"",https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230727-30-National-ANMP-Topline.pdf,,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230727-30-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230727-30-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,39.8,44.2,
83330,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,7/27/23,7/30/23,,"",,189517,1708,lv,,lv,,12/22/23 14:57,"",https://americasnewmajorityproject.com/state-of-play-july-27-30-2023/,https://americasnewmajorityproject.com/state-of-play-july-27-30-2023/,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230727-30-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/08/20230727-30-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.9,46.8,
83442,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/27/23,7/29/23,,"",,179049,7439,rv,,rv,TRUE,8/17/23 10:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83443,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/26/23,7/28/23,,"",,179050,7439,rv,,rv,TRUE,8/17/23 10:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83444,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/25/23,7/27/23,,"",,179051,7439,rv,,rv,TRUE,8/17/23 10:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83316,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,2.7,-0.8,Online Panel,,,7/24/23,7/27/23,,"",,178210,1013,lv,,lv,,7/31/23 21:30,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Topline-EXTERNAL.pdf,https://echelonin.wpenginepowered.com/wp-content/uploads/July-2023-Omnibus-Crosstabs-EXTERNAL.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,45.0,
83445,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/24/23,7/26/23,,"",,179052,7439,rv,,rv,TRUE,8/17/23 10:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83446,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/23/23,7/25/23,,"",,179053,7439,rv,,rv,TRUE,8/17/23 10:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83287,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/22/23,7/25/23,,"",,176124,1306,rv,,rv,,7/26/23 10:07,"",https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,,,https://docs.cdn.yougov.com/pvpz4fi6ym/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,39.0,
83447,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/22/23,7/24/23,,"",,179054,7439,rv,,rv,TRUE,8/17/23 10:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83290,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,7/19/23,7/24/23,,"",,176144,1000,lv,,lv,,7/26/23 13:28,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/07/National-July-Presentation-RELEASE-07-24-23.pdf,https://mclaughlinonline.com/pols/wp-content/uploads/2023/07/National-July-Presentation-RELEASE-07-24-23.pdf,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.0,48.0,
83448,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/21/23,7/23/23,,"",,179055,7439,rv,,rv,TRUE,8/17/23 10:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83449,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/20/23,7/22/23,,"",,179056,7439,rv,,rv,TRUE,8/17/23 10:28,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83450,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/19/23,7/21/23,,"",,179057,7439,rv,,rv,TRUE,8/17/23 10:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83451,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/18/23,7/20/23,,"",,179058,7439,rv,,rv,TRUE,8/17/23 10:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83452,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/17/23,7/19/23,,"",,179059,7439,rv,,rv,TRUE,8/17/23 10:29,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
83307,1701,NewsNation/Decision Desk HQ,"","",NewsNation,696,NewsNation,1.6,0.0,Online Panel,,,7/17/23,7/18/23,,"",,177410,1000,rv,,rv,,7/27/23 15:37,"",https://www.newsnationnow.com/polls/poll-what-do-voters-think-about-crime-in-the-us/,https://www.newsnationnow.com/polls/poll-what-do-voters-think-about-crime-in-the-us/,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,41.57,44.83,
83453,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/16/23,7/18/23,,"",,179060,7439,rv,,rv,TRUE,8/17/23 10:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83233,568,YouGov,352,Economist,YouGov,391,YouGov,3.0,-1.1,Online Panel,,,7/15/23,7/18/23,,"",,175738,1315,rv,,rv,,7/19/23 09:50,"",https://docs.cdn.yougov.com/ay6e0ph68l/econTabReport.pdf,,,https://docs.cdn.yougov.com/ay6e0ph68l/econTabReport.pdf,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,38.0,
83454,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/15/23,7/17/23,,"",,179061,7439,rv,,rv,TRUE,8/17/23 10:30,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
83455,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/14/23,7/16/23,,"",,179062,7439,rv,,rv,TRUE,8/17/23 10:31,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83249,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,7/13/23,7/16/23,,"",,175847,2000,rv,,rv,,7/21/23 10:52,"",https://americasnewmajorityproject.com/wp-content/uploads/2023/07/20230713-16-State-of-Play-Slides.pdf,,https://americasnewmajorityproject.com/wp-content/uploads/2023/07/20230713-16-State-of-Play-Slides.pdf,,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,49.0,
83249,294,McLaughlin,1989,America's New Majority Project,McLaughlin & Associates,203,McLaughlin & Associates,0.5,1.6,Online Panel,,,7/13/23,7/16/23,,"",,189518,1620,lv,,lv,,12/22/23 14:57,"",https://americasnewmajorityproject.com/why-the-bidenomics-pitch-is-falling-flat/,https://americasnewmajorityproject.com/why-the-bidenomics-pitch-is-falling-flat/,https://americasnewmajorityproject.com/wp-content/uploads/2023/07/20230713-16-National-ANMP-Topline.pdf,https://americasnewmajorityproject.com/wp-content/uploads/2023/07/20230713-16-National-ANMP-Tabs.pdf,"",,REP,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.4,48.7,
83456,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/13/23,7/15/23,,"",,179063,7439,rv,,rv,TRUE,8/17/23 10:31,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83457,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,1.9,-0.3,Online Panel,,,7/12/23,7/14/23,,"",,179064,7439,rv,,rv,TRUE,8/17/23 10:31,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,,,"",,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
